Sample Date,Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,pet
14-03-2012,-28.1175,26.719444,196.043,1319,50,13646,9854,13672,11798.5,-0.0009517534227,-0.1622885318,179.40001
14-03-2012,-29.033333,23.983333,174.624,1503.5,11,16342.5,10354.5,14333.5,11781,0.06549093754,-0.1611714193,202.3
15-03-2012,-29.161667,30.629722,77.839,166.6,10,14698,9461,14548,11814,0.005128906517,-0.2118788788,132
15-03-2012,-27.398611,26.614722,254.246,821,10,17806,12980,15105.5,12580,0.08205338559,-0.07567962116,182.6
15-03-2012,-27.671111,27.236944,202.62,491,102,14319.5,9754,13749.5,11383,0.02030710036,-0.169995958,172.1
15-03-2012,-27.902778,24.615556,177.336,911,15,15764,9782,13461,10437.5,0.07880239521,-0.1582842146,204.3
16-03-2012,-27.573056,24.746389,177.564,742,10,14506,9609.5,13478.5,10935,0.03671675392,-0.1675762301,207
16-03-2012,-31.031389,28.883333,37.436,125.4,10,11292.5,9850,10592.5,9155.5,0.03198537811,-0.03632138926,135.2
16-03-2012,-30.86013889,29.07125,53.152,151.3,10,11742,9698,12146.5,10156,-0.01693283379,-0.1120877109,135.8
16-03-2012,-30.77586667,29.03221667,48.592,133.6,10,14205,9956.5,15440,12645.5,-0.04165963906,-0.2159155789,136.3
17-03-2012,-28.760833,17.730278,135.194,407,10,,,,,,,239.2
17-03-2012,-28.96362,19.15486,143.965,426,10,,,,,,,243.6
19-03-2012,-27.01011111,26.69808333,149.145,679,10,12422.5,9563,10443,8906.5,0.08657147231,-0.04398680396,175.6
19-03-2012,-26.861111,28.884722,208.161,754,83,15840,10282,14792.5,11856,0.03419570717,-0.1798839458,151
20-03-2012,-24.679167,30.8025,76.748,206.9,10,13650,9645,15259.5,13099,-0.05567374047,-0.2254411853,144.5
20-03-2012,-26.970278,27.211111,130.107,675,81,8591,8804.5,7894,7733,0.04228086139,0.05452585562,166.2
20-03-2012,-33.38056,19.30167,273.635,742,171,,,,,,,193.8
20-03-2012,-33.31388889,19.07472222,44.155,229.2,27,12944,9148,12361,10449,0.02303892511,-0.1493793296,206.90001
20-03-2012,-28.068333,31.55,35.418,224.7,10,15309,9404,14606,12080,0.02349991643,-0.2166597251,149.6
21-03-2012,-29.161667,23.696389,103.508,302.8,10,,,,,,,204.3
21-03-2012,-24.183889,30.823889,141.957,386.5,10,13757.5,9585.5,11804,9706,0.07642352757,-0.1037191145,154.2
21-03-2012,-28.44555556,32.325,135.903,275.5,10,17686,10500.5,14681.5,11617.5,0.09282459257,-0.1660312922,142.2
21-03-2012,-27.602222,29.942778,60.997,169.3,10,15347,9419,13723,11019,0.05586515308,-0.1859821969,152.6
21-03-2012,-33.13083,18.86278,17.368,197.2,10,15779,11178.5,14861.5,12985,0.02994402833,-0.1414362519,209.40001
23-03-2012,-30.398056,30.601944,68.102,335.8,10,17659,8851.5,11621,9216,0.206215847,-0.1352790328,131
23-03-2012,-30.27402,30.69602,104.125,514,53,16233.5,9625,13917,11372,0.07683123,-0.1823124628,130.7
26-03-2012,-29.641944,30.6875,62.68,303.8,24,13436,8353.5,10521.5,8818,0.1216529271,-0.1148609272,133.90001
26-03-2012,-25.99136,27.84208,113.425,438,12,,,,,,,158.8
26-03-2012,-29.987778,29.851667,41.385,131.4,10,17694.5,8901.5,12672.5,9709.5,0.1653768894,-0.1747937332,129.90001
26-03-2012,-29.758889,30.935278,44.693,260.9,10,,,,,,,130
26-03-2012,-26.98472222,26.63227778,149.424,1134,18,14846.5,9941.5,15989.5,13078,-0.03706706447,-0.2332343527,174.1
26-03-2012,-33.818056,19.694722,9.085,157.2,15,,,,,,,199.7
27-03-2012,-25.127778,27.628889,199.705,682,163,14310,9767.5,16376,13148,-0.06732711986,-0.2527779372,176.6
27-03-2012,-25.20639,27.558,150.311,689,66,14911,9914,13081,10792.5,0.06537582166,-0.1377255925,177
27-03-2012,-24.69514,27.40906,193.556,843,67,14526.5,9570.5,12488,10229,0.07545947547,-0.1322619398,185
27-03-2012,-27.363611,31.783333,231.304,398.1,10,17685,8918,12271,9381,0.1807317399,-0.1582424843,144.5
27-03-2012,-26.648056,27.089444,247.421,672,10,15263.5,9515,15357.5,11707.5,-0.003069788707,-0.2348979797,165.40001
27-03-2012,-26.880278,26.965,249.734,805,10,16637,9434,13780,10487,0.09392773778,-0.1872146119,168.40001
27-03-2012,-27.573056,24.746389,179.485,568,48,14506,9609.5,13478.5,10935,0.03671675392,-0.1675762301,207
27-03-2012,-28.768056,20.720556,152.398,389.4,10,17370.5,13635.5,17530.5,15525,-0.004584395863,-0.1249759353,243.1
27-03-2012,-34.031944,22.053333,35.258,533,10,11373,8599,11165,9693,0.009228857929,-0.1298320178,148.5
27-03-2012,-34.039722,22.133333,37.322,382,44,7876,4708.5,7140.5,5148,0.04897945593,-0.2052493881,146.6
27-03-2012,-34.075556,20.145556,10.664,158.2,10,16015.5,11056,17648.5,14299,-0.04850879278,-0.2296678221,183
27-03-2012,-25.45963889,28.26430556,203.611,691,82,,,,,,,167
28-03-2012,-25.81048333,27.90955222,161.183,658,10,13945,9586.5,13687.5,11171,0.009318736994,-0.1762052075,163.5
28-03-2012,-29.380556,30.2775,80.116,193,10,15276,9081,13581.5,10485,0.0587195703,-0.1985879757,128.5
28-03-2012,-30.398056,30.601944,39.697,220.3,10,17938.5,8781,11495,8904,0.2189172202,-0.1338528309,131
28-03-2012,-30.27402,30.69602,70.844,604,10,14927.5,8951.5,12187,9575,0.1010713825,-0.1530619486,130.7
28-03-2012,-26.73806,27.59194,164.945,578,165,,,,,,,161.40001
28-03-2012,-26.45,28.085833,130.351,640,137,15667,9794,14180.5,10960,0.04980316609,-0.1829652339,155.90001
28-03-2012,-30.679722,26.7125,89.457,210.2,10,11657.5,9968.5,8662.5,8038,0.1473917323,0.07009822339,170.8
28-03-2012,-28.69485,28.23487,178.69,387.3,25,14539,9651,12643,10601.5,0.06975204179,-0.134206513,148.40001
28-03-2012,-29.615556,27.065278,62.241,194.8,10,13827.5,10638.5,13021,11106,0.0300389221,-0.1006995076,169.8
28-03-2012,-28.883333,27.89,131.115,355,10,13025.5,9792,11714.5,10125,0.05299110752,-0.08939157929,152.8
28-03-2012,-34.02861,22.22222,25.581,306.8,13,14283,8795.5,12130,9738.5,0.08151289138,-0.159351031,143.1
28-03-2012,-25.447222,30.711667,58.947,113.9,11,14281,8938,12444.5,10010,0.0687171428,-0.1639892435,145
29-03-2012,-27.273889,28.49,57.994,144.2,10,,,,,,,151.8
29-03-2012,-27.3,28.586944,105.068,320,23,15202,10672,16623.5,13632.5,-0.04466544123,-0.2180396036,150.5
29-03-2012,-28.376944,24.303056,138.708,1005,195,14388,9959,13909.5,11508,0.01690962099,-0.1655110292,204.3
29-03-2012,-30.160091,27.40124,75.246,200,21,14203,10694,15062,12002.5,-0.02935246882,-0.1695915515,163.2
29-03-2012,-30.336111,27.359444,67.639,199.8,10,4605.5,5084,3826.5,3634,0.09238614801,0.1411256383,164.1
30-03-2012,-27.4275,28.525833,38.05,141.7,10,13163,9480,13578,11016.5,-0.01551924012,-0.1777257351,150.40001
30-03-2012,-27.902778,24.615556,166.955,924,10,18639,10889,16637,12686,0.05675246627,-0.2088207513,204.3
30-03-2012,-31.000833,26.353056,162.089,386,45,18793,13938,18423,16795,0.009941960447,-0.1385927505,167.3
30-03-2012,-30.679722,26.7125,76.424,204.2,10,11657.5,9968.5,8662.5,8038,0.1473917323,0.07009822339,170.8
01-04-2012,-28.760833,17.730278,150.469,507,10,,,,,,,239.2
02-04-2012,-25.99136,27.84208,88.838,397,10,15950,9646,14216,10915.5,0.0574819333,-0.1915178946,158.8
02-04-2012,-28.735556,29.820556,36.534,105,10,4492.5,4767,3855,3750,0.07637017071,0.1057759221,148.3
02-04-2012,-29.380556,30.2775,27.299,99,10,15276,9081,13581.5,10485,0.0587195703,-0.1985879757,128.5
02-04-2012,-30.398056,30.601944,37.851,279.1,10,17938.5,8781,11495,8904,0.2189172202,-0.1338528309,131
02-04-2012,-33.897778,20.012778,67.076,784,16,13667,8904,10627,8752,0.1251337779,-0.0882187292,193.5
03-04-2012,-34.065833,20.404167,135.447,1043,10,,,,,,,178.8
03-04-2012,-23.658056,31.05,61.031,350.5,10,13753,9629,13638,11794.5,0.004198459348,-0.1723041217,158.7
03-04-2012,-27.398611,26.614722,248.135,791,10,17806,12980,15105.5,12580,0.08205338559,-0.07567962116,182.6
03-04-2012,-27.671111,27.236944,210.418,517,10,,,,,,,172.1
03-04-2012,-25.45963889,28.26430556,158.728,668,82,,,,,,,167
03-04-2012,-27.4,26.624722,252.578,803,10,11631.5,9537,10499.5,9383.5,0.05114997063,-0.04803733187,182.6
04-04-2012,-29.161667,23.696389,153.893,360.1,10,,,,,,,204.3
04-04-2012,-25.81048333,27.90955222,168.844,560,10,13855,9579,13813,11123.5,0.001517999133,-0.181002052,163.5
04-04-2012,-27.937778,31.209444,46.922,213.1,10,15252.5,8848,12188,9680,0.1116779942,-0.1587754326,145.2
04-04-2012,-28.404444,30.013056,72.203,310.5,10,14685,10130,16651,13312,-0.06273934133,-0.2434935215,150.2
04-04-2012,-27.02314,28.59389,135.447,385,12,13440,11389,11721,10419.5,0.06832001908,-0.01436607529,152
04-04-2012,-26.880278,26.965,217.657,679,10,16637,9434,13780,10487,0.09392773778,-0.1872146119,168.40001
04-04-2012,-27.273889,28.49,46.443,212.4,10,,,,,,,151.8
04-04-2012,-27.4275,28.525833,54.596,159.9,10,13163,9480,13578,11016.5,-0.01551924012,-0.1777257351,150.40001
04-04-2012,-27.3,28.586944,145.067,349.6,10,15202,10672,16623.5,13632.5,-0.04466544123,-0.2180396036,150.5
04-04-2012,-29.615556,27.065278,79.601,218.1,10,13827.5,10638.5,13021,11106,0.0300389221,-0.1006995076,169.8
04-04-2012,-25.57877778,29.12747222,54.969,570,10,14610.5,9724.5,15013,12373.5,-0.01358718585,-0.2137847398,161.7
05-04-2012,-27.5275,30.858056,34.469,145.9,46,16016,9511.5,14108,11021,0.0633382021,-0.1946061517,139.7
10-04-2012,-27.01011111,26.69808333,140.413,675,119,12422.5,9563,10443,8906.5,0.08657147231,-0.04398680396,175.6
10-04-2012,-25.127778,27.628889,186.104,666,163,14310,9767.5,16376,13148,-0.06732711986,-0.2527779372,176.6
10-04-2012,-25.20639,27.558,157.999,724,10,14911,9914,13081,10792.5,0.06537582166,-0.1377255925,177
10-04-2012,-24.69514,27.40906,193.399,922,67,14526.5,9570.5,12488,10229,0.07545947547,-0.1322619398,185
10-04-2012,-26.861111,28.884722,238.005,757,19,65535,65535,28992,24809.5,0.386587959,0.386587959,151
10-04-2012,-26.73806,27.59194,153.351,715,165,,,,,,,161.40001
10-04-2012,-26.98472222,26.63227778,145.663,996,18,14846.5,9941.5,15989.5,13078,-0.03706706447,-0.2332343527,174.1
11-04-2012,-29.161667,23.696389,112.3785,271.45,10,8021.5,9928.5,7596,7502,0.02724507764,0.1330993752,204.3
11-04-2012,-26.03611,30.99778,99.018,237.4,10,14100,9443,12525,10614,0.05915492958,-0.1402949745,149.40001
11-04-2012,-28.747778,31.745833,104.749,474,10,,,,,,,147.8
11-04-2012,-27.00222,28.76528,160.373,443,10,,,,,,,150.40001
11-04-2012,-26.648056,27.089444,246.265,599,10,15263.5,9515,15357.5,11707.5,-0.003069788707,-0.2348979797,165.40001
11-04-2012,-26.970278,27.211111,139.314,600,81,8591,8804.5,7894,7733,0.04228086139,0.05452585562,166.2
11-04-2012,-28.141944,26.417778,271.619,806,92,14475.5,9252,14198,11479,0.009677925611,-0.2109168443,184.3
11-04-2012,-28.116667,26.725278,126.718,573,10,14593,9474,14307,11368,0.009896193772,-0.2032294689,179.40001
11-04-2012,-29.615556,27.065278,92.921,284,20,13827.5,10638.5,13021,11106,0.0300389221,-0.1006995076,169.8
11-04-2012,-34.250556,20.9925,25.517,424,10,,,,,,,174.5
12-04-2012,-28.7115,24.07288889,189.63,778,10,12872,9921,12111.5,10357.5,0.03044009046,-0.09942130943,204.8
12-04-2012,-28.801278,31.955389,110.314,507,10,15794,9488,12881.5,10097,0.1015675402,-0.1517020944,146.8
12-04-2012,-28.75,30.442778,100.259,283.5,10,,,,,,,152.1
12-04-2012,-29.161667,30.629722,78.259,196.5,10,17916.5,10019.5,14670,10799.5,0.09962714621,-0.188359424,132
12-04-2012,-27.38972222,26.46388889,143.533,724,85,10675,10507.5,10415.5,9625.5,0.01230411797,0.004397074989,184.3
12-04-2012,-28.1175,26.719444,196.78,1160,60,13560.5,9852,14033,11980.5,-0.01712359795,-0.1750471007,179.40001
12-04-2012,-28.116667,26.725278,117.1855,811,10,14593,9474,14307,11368,0.009896193772,-0.2032294689,179.40001
12-04-2012,-27.398611,26.614722,235.516,688,154,17806,12980,15105.5,12580,0.08205338559,-0.07567962116,182.6
12-04-2012,-27.671111,27.236944,194.253,661,20,,,,,,,172.1
12-04-2012,-28.376944,24.303056,165.161,1310,11,12732,9699,11675.5,10037,0.04328587524,-0.0924699993,204.3
12-04-2012,-29.615556,27.065278,150.725,709,112,13827.5,10638.5,13021,11106,0.0300389221,-0.1006995076,169.8
12-04-2012,-33.31388889,19.07472222,19.864,267.1,10,12692.5,8908,11545,9863,0.04734399175,-0.1289297414,206.90001
13-04-2012,-25.49037,30.6986,125.659,497,10,14190,8950,11921.5,9470,0.08687742949,-0.142371176,143.3
13-04-2012,-27.573056,24.746389,210.821,811,154,17422.5,11320.5,17514.5,14233.5,-0.002633311389,-0.2148083926,207
13-04-2012,-27.902778,24.615556,235.358,1221,32,18639,10889,16637,12686,0.05675246627,-0.2088207513,204.3
13-04-2012,-33.7075,18.97444444,14.564,124.8,24,5261,4429,4896.5,4288,0.03588481418,-0.05013136025,204.7
15-04-2012,-28.760833,17.730278,150.088,542,10,,,,,,,239.2
16-04-2012,-25.99136,27.84208,121.345,457,37,15950,9646,14216,10915.5,0.0574819333,-0.1915178946,158.8
17-04-2012,-22.935,28.004167,73.734,392,10,4413,4856.5,3895,3797.5,0.06234954261,0.10986688,185.90001
17-04-2012,-22.91028,29.61111,29.146,116.2,19,14293,9985,13432,10955.5,0.03105500451,-0.1472007516,167.40001
17-04-2012,-24.058889,31.237222,166.0965,499,10,,,,,,,153.7
17-04-2012,-25.681111,31.783333,136.321,511,10,13907.5,10059,12452.5,11144.5,0.05519726859,-0.1063234347,142.2
17-04-2012,-25.67386,31.57527,36.573,134.2,10,17367.5,9099,12718,9630,0.1545428861,-0.1658798185,147.1
17-04-2012,-28.735556,29.820556,42.512,134.5,10,4492.5,4767,3855,3750,0.07637017071,0.1057759221,148.3
17-04-2012,-26.861111,28.884722,191.462,848,91,14377,10468,16143,12851.5,-0.05786369594,-0.2132576754,151
17-04-2012,-26.45,28.085833,140.152,638,195,15924,9779,14892.5,11449,0.03347232814,-0.2072634416,155.90001
17-04-2012,-28.69485,28.23487,200.671,423,10,13708,9659.5,12840.5,11038,0.03267604573,-0.1413777778,148.40001
17-04-2012,-28.883333,27.89,123.92,300.2,10,13563.5,9762,12227,10596,0.05182140711,-0.1121015053,152.8
17-04-2012,-31.396,29.2651,36.663,154.9,10,,,,,,,131.90001
17-04-2012,-31.554722,29.245556,52.52,230.8,10,,,,,,,122.9
17-04-2012,-25.45963889,28.26430556,192.633,722,82,,,,,,,167
17-04-2012,-28.338333,31.373611,108.52,307.2,10,13947.5,8831.5,12836,10290,0.04149943062,-0.1848159686,141.8
18-04-2012,-29.161667,23.696389,108.206,272.4,10,8021.5,9928.5,7596,7502,0.02724507764,0.1330993752,204.3
18-04-2012,-27.01011111,26.69808333,137.832,788,123,11286,8714,10408.5,9166,0.04044803983,-0.08861289057,175.6
18-04-2012,-25.81048333,27.90955222,149.696,600,10,13855,9579,13813,11123.5,0.001517999133,-0.181002052,163.5
18-04-2012,-24.282222,28.090278,27.19,107.5,10,14580.5,9454,14379,11161,0.006957993059,-0.2066462468,168.7
18-04-2012,-24.768889,31.39,55.741,180.5,10,17994,11934.5,20121.5,17553,-0.05581718723,-0.2553968056,144.5
18-04-2012,-24.9675,31.516667,44.967,155.8,10,13515.5,9313,14552,11781,-0.03692883228,-0.2195265032,145.1
18-04-2012,-27.00222,28.76528,170.229,473,10,11921.5,10024.5,12756,10954,-0.03381622936,-0.1199051821,150.40001
18-04-2012,-26.648056,27.089444,242.294,671,10,14091,9431.5,15687,12281.5,-0.05359661495,-0.2490395525,165.40001
18-04-2012,-26.970278,27.211111,138.06,609,74,8909.5,9340.5,8044.5,7830.5,0.05102040816,0.0745470233,166.2
18-04-2012,-26.880278,26.965,236.059,733,10,14036,9536,15968,12425,-0.06439141448,-0.252195734,168.40001
18-04-2012,-27.38972222,26.46388889,139.249,700,166,9159.5,9272,8259,8099,0.0516979074,0.0577833552,184.3
18-04-2012,-26.98472222,26.63227778,167.042,1073,18,13692.5,9875,15653.5,13723,-0.06682341716,-0.2263548583,174.1
18-04-2012,-30.568333,29.422778,64.236,193.8,10,,,,,,,132.2
18-04-2012,-30.570833,29.150556,51.786,150.1,10,12739.5,9601,14189.5,11833,-0.05384529689,-0.192871104,133.40001
19-04-2012,-27.602222,29.942778,86.162,235.7,10,14768,9715,14441,11491.5,0.01119517957,-0.1956449743,152.6
19-04-2012,-27.671111,27.236944,196.116,520,27,13525,10313.5,13883,11694.5,-0.01306187974,-0.1475213357,172.1
19-04-2012,-31.031389,28.883333,24.274,146.6,12,11292.5,9850,10592.5,9155.5,0.03198537811,-0.03632138926,135.2
19-04-2012,-30.86013889,29.07125,64.782,179.8,10,11742,9698,12146.5,10156,-0.01693283379,-0.1120877109,135.8
19-04-2012,-33.13083,18.86278,18.878,203.3,23,14694,10722,13029.5,11280,0.06003931683,-0.09715175884,209.40001
20-04-2012,-29.140556,31.391944,91.416,234.1,10,14501,10096,10613,9167,0.1548140479,-0.02496499107,139.5
22-04-2012,-27.573056,24.746389,197.169,1168,10,13719,9743.5,14321,11779.5,-0.02146932953,-0.1902179559,207
23-04-2012,-29.7775,29.470833,36.654,110.3,10,14298,9785,15402,12477,-0.03717171717,-0.2230118712,131
23-04-2012,-29.987778,29.851667,39.582,131.5,10,17694.5,8901.5,12672.5,9709.5,0.1653768894,-0.1747937332,129.90001
23-04-2012,-29.744167,29.905833,34.688,94.7,10,,,,,,,134.7
23-04-2012,-26.73806,27.59194,126.203,612,165,,,,,,,161.40001
23-04-2012,-29.160278,26.573333,181.065,570,75,13767,10350,14136,11710,-0.01322438447,-0.1546189659,181.7
23-04-2012,-29.1825,23.575556,106.411,358.6,10,,,,,,,208.8
23-04-2012,-33.501667,21.624167,129.877,614,62,15544.5,9961.5,11148,9020.5,0.164709188,-0.05620692105,175.2
23-04-2012,-33.818056,19.694722,18.59,281.9,18,,,,,,,199.7
24-04-2012,-28.7115,24.07288889,152.737,813,10,12872,9921,12111.5,10357.5,0.03044009046,-0.09942130943,204.8
24-04-2012,-24.679167,30.8025,106.376,206.4,10,13650,9645,15259.5,13099,-0.05567374047,-0.2254411853,144.5
24-04-2012,-25.127778,27.628889,203.745,666,163,6756.5,4792,7045.5,5556,-0.02093899435,-0.1903695882,176.6
24-04-2012,-25.20639,27.558,170.152,751,23,14204.5,9892.5,12143,9979.5,0.07824271753,-0.1021306528,177
24-04-2012,-24.69514,27.40906,221.07,922,148,13909,9987,12085,9869.5,0.07017003924,-0.09505255527,185
24-04-2012,-27.363611,31.783333,261.711,614,10,17685,8918,12271,9381,0.1807317399,-0.1582424843,144.5
24-04-2012,-30.733889,29.828333,37.243,107.6,10,14813,9286,13212.5,10304.5,0.05710870457,-0.174522746,127.4
24-04-2012,-26.880278,26.965,241.297,738.5,193,14036,9536,15968,12425,-0.06439141448,-0.252195734,168.40001
24-04-2012,-29.615556,27.065278,123.998,373.3,37,13827.5,10638.5,13021,11106,0.0300389221,-0.1006995076,169.8
24-04-2012,-28.883333,27.89,89.138,290.4,17,13563.5,9762,12227,10596,0.05182140711,-0.1121015053,152.8
25-04-2012,-29.161667,23.696389,108.905,278.2,10,8021.5,9928.5,7596,7502,0.02724507764,0.1330993752,204.3
25-04-2012,-24.183889,30.823889,159.555,401,10,13757.5,9585.5,11804,9706,0.07642352757,-0.1037191145,154.2
25-04-2012,-22.769722,30.886944,54.039,172.4,10,14372,9247,14209,11909,0.005703089465,-0.2115450205,169.40001
25-04-2012,-27.937778,31.209444,50.592,239.7,10,15252.5,8848,12188,9680,0.1116779942,-0.1587754326,145.2
25-04-2012,-26.905,32.324722,134.956,502,10,18207,8343,11403,8730,0.229787234,-0.1549680948,149
25-04-2012,-27.935,26.126667,173.638,759,27,12200,9592,15494,13438.5,-0.1189427313,-0.2352706689,187.40001
25-04-2012,-34.075556,20.145556,7.683,161,10,16015.5,11056,17648.5,14299,-0.04850879278,-0.2296678221,183
26-04-2012,-30.398056,30.601944,64.346,310.8,30,17938.5,8781,11495,8904,0.2189172202,-0.1338528309,131
26-04-2012,-30.27402,30.69602,109.565,532,10,14927.5,8951.5,12187,9575,0.1010713825,-0.1530619486,130.7
26-04-2012,-30.679722,26.7125,94.038,262.1,47,,,,,,,170.8
26-04-2012,-30.160091,27.40124,68.866,232.5,22,14203,10694,15062,12002.5,-0.02935246882,-0.1695915515,163.2
26-04-2012,-34.005833,22.351111,30.899,458,10,15806,9335.5,13178,10518,0.09067071488,-0.1706753726,139.6
27-04-2012,-29.803611,30.516111,101.908,382.5,10,15341,9585,13137,10630,0.07739307536,-0.1563242672,128.90001
28-04-2012,-29.758889,30.935278,46.96,266.9,10,,,,,,,130
29-04-2012,-28.760833,17.730278,139.284,536,10,,,,,,,239.2
30-04-2012,-25.99136,27.84208,101.234,415,45,13502.5,9689,13952.5,11295,-0.01639045711,-0.180339657,158.8
30-04-2012,-29.380556,30.2775,25.1455,119.1,10,,,,,,,128.5
01-05-2012,-34.065833,20.404167,48.791,704,10,,,,,,,178.8
01-05-2012,-26.006389,29.253889,123.305,1127,10,,,,,,,147.5
01-05-2012,-25.45963889,28.26430556,191.685,694,82,14798,9773,13801,11238,0.03486135879,-0.1708662085,167
01-05-2012,-33.897778,20.012778,83.952,1025,10,13667,8904,10627,8752,0.1251337779,-0.0882187292,193.5
02-05-2012,-29.161667,23.696389,118.854,318.1,10,,,,,,,204.3
02-05-2012,-25.81048333,27.90955222,136.382,557,10,13320.5,9655,14096,11368,-0.02828588624,-0.1869816008,163.5
02-05-2012,-26.861111,28.884722,146.266,705,81,13229,10038.5,15833,13190,-0.08960154153,-0.2239723248,151
02-05-2012,-29.033333,23.983333,175.237,1094,10,15457.5,10061.5,13031,10953.5,0.08517471962,-0.128591534,202.3
02-05-2012,-28.058889,30.373611,128.298,644,12,14296.5,9866,13920.5,11004.5,0.01332530035,-0.1704538289,147.1
03-05-2012,-24.925278,29.324444,228.976,1417,18,13643,9662.5,14803.5,12086,-0.04079587999,-0.2101283414,168
03-05-2012,-27.00222,28.76528,179.142,396,10,11921.5,10024.5,12756,10954,-0.03381622936,-0.1199051821,150.40001
03-05-2012,-27.398611,26.614722,231.671,759,154,14074,9164,12550.5,10714,0.05722173186,-0.1559556978,182.6
03-05-2012,-27.671111,27.236944,210.565,521,18,13525,10313.5,13883,11694.5,-0.01306187974,-0.1475213357,172.1
03-05-2012,-27.4,26.624722,233.692,752,10,13551,9269,12862,10650,0.02608563965,-0.1623514527,182.6
04-05-2012,-26.648056,27.089444,244.131,658,11,14091,9431.5,15687,12281.5,-0.05359661495,-0.2490395525,165.40001
04-05-2012,-26.970278,27.211111,122.996,607,191,8909.5,9340.5,8044.5,7830.5,0.05102040816,0.0745470233,166.2
04-05-2012,-26.880278,26.965,242.782,713,193,14036,9536,15968,12425,-0.06439141448,-0.252195734,168.40001
07-05-2012,-27.01011111,26.69808333,145.498,665,116,11286,8714,10408.5,9166,0.04044803983,-0.08861289057,175.6
